cat_id,cat_parent,category,count_talent,timebank
28,3,Email / IM,13,136
29,3,Home Visits,15,136
30,3,Medical Errands,15,136
32,3,Miscellaneous,5,136
31,3,Telephone Calls,13,136
7,is_parent,Education,71,ops
54,7,Advocacy,6,136
55,7,Classes / Workshops,20,136
56,7,Computers / Technology,14,136
57,7,Languages / Translation,3,136
60,7,Miscellaneous,2,136
58,7,Personal Finances,6,136
59,7,Tutoring / Mentoring,20,136
2,is_parent,Help At Home,89,ops
19,2,Child Care,12,136
20,2,Cooking & Sewing,22,136
21,2,Hair & Beauty,3,136
22,2,Housekeeping / Chores,15,136
25,2,Miscellaneous,7,136
23,2,Pet Care,19,136
24,2,Respite Care,11,136
9,is_parent,Home,35,ops
68,9,Car Care,1,136
70,9,Electrical,2,136
71,9,Garden & Yard Work,22,136
74,9,Miscellaneous,5,136
72,9,Painting,5,136
11,is_parent,Misc. (Not Above),8,ops
82,11,All Other Services,2,136
83,11,For Sale,3,136
85,11,Free Stuff,2,136
84,11,Wanted,1,136
218,is_parent,Non-English language translation (Not Education),9,ops
220,218,Spoken translation of English to a non-English language,6,136
219,218,Translation of writings,3,136
6,is_parent,Recreation,72,ops
47,6,Books & Videos,12,136
48,6,Dancing,7,136
49,6,Events,16,136
50,6,Games,10,136
53,6,Miscellaneous,4,136
51,6,Sports,8,136
52,6,Travel,15,136
1,is_parent,Transportation,136,ops
12,1,Errands / Shopping,23,136
13,1,Local,61,136
14,1,Long Distance,4,136
15,1,Medical,15,136
18,1,Miscellaneous,7,136
16,1,Train / Bus / Airport,17,136
17,1,Worship,9,136
5,is_parent,Wellness,36,ops
40,5,Complementary Therapies,5,136
41,5,Counseling,5,136
42,5,Diet & Nutrition,7,136
43,5,Fitness & Exercise,8,136
44,5,Medical Services,3,136
46,5,Miscellaneous,3,136
45,5,Yoga / Meditation,5,136
8,is_parent,"Arts, Crafts & Music(예술, 공예&음악)",7,korea
61,8,Classes(교육),1,137
62,8,Crafts(공예),1,137
64,8,Lessons(수업),1,137
67,8,Miscellaneous(여러가지 잡다한),1,137
65,8,"Photo & Video(사진, 비디오)",3,137
10,is_parent,Business Services(비즈니스 서비스),21,korea
163,10,A 식사 준비,2,137
244,10,"AB 기부(고리, 식재료, 기타)",3,137
250,10,AB고리교환,1,137
192,10,B책읽어주기,1,137
185,10,C 차량봉사,1,137
76,10,Computer Support(컴퓨터 지원),1,137
212,10,D 물품대여,1,137
202,10,E병원 봉사,1,137
77,10,Financial(재정),1,137
276,10,J장소임대,1,137
79,10,Marketing(마케팅),1,137
109,10,"N나눔가게 봉사(바자회,행사)",2,137
216,10,N행사도우미,1,137
80,10,"Research(연구,조사)",2,137
87,10,조리,2,137
4,is_parent,Community Activities(커뮤니티 활동),8,korea
286,4,A독거노인돌봄방봉사,1,137
34,4,Community Service(공동체 서비스),1,137
36,4,Help Our TimeBank!(우리 타임뱅크를 도와주세요),1,137
37,4,Special Projects(특별 프로젝트),1,137
195,4,"요리(음식, 밑반찬, 기타)",2,137
261,4,음식나눔방봉사,1,137
193,4,"체험비(오미자체험, 공동체부엌)",1,137
3,is_parent,"Companionship(동료애, 우정)",5,korea
29,3,Home Visits(가정 방문),1,137
32,3,Miscellaneous(여러가지 잡다한),1,137
31,3,Telephone Calls(전화통화),1,137
300,3,다과식사 접대와 나눔,1,137
292,3,텃밭관련 도움,1,137
7,is_parent,Education(교육),6,korea
55,7,Classes / Workshops(교육 / 워크샵),1,137
56,7,Computers / Technology(컴퓨터 / 과학기술),3,137
57,7,Languages / Translation(언어 / 번역),1,137
59,7,Tutoring / Mentoring(개인지도 / 멘토링),1,137
2,is_parent,Help At Home(가사도움),13,korea
19,2,Child Care(아이돌봄),1,137
21,2,Hair & Beauty(이미용 & 뷰티),6,137
22,2,Housekeeping / Chores(가정 / 집안일),2,137
25,2,Miscellaneous(여러가지 잡다한),1,137
23,2,Pet Care(반려동물 돌봄),3,137
9,is_parent,"Home(집, 가정)",8,korea
205,9,"A말벗봉사,문안",1,137
69,9,Carpentry / Construction(목공 / 공사),1,137
70,9,Electrical(전기),1,137
71,9,"Garden & Yard Work(정원일, 밭일)",2,137
74,9,Miscellaneous(여러가지 잡다한),1,137
72,9,Painting(페인트 칠하기),2,137
11,is_parent,Misc. (Not Above) (기타),1,korea
284,11,목욕봉사,1,137
6,is_parent,Recreation(휴양),10,korea
47,6,"Books & Videos(책, 비디오, 책읽어주기)",1,137
48,6,Dancing(춤),1,137
49,6,Events(이벤트),1,137
50,6,Games(게임),1,137
53,6,Miscellaneous(여러가지 잡다한),1,137
51,6,Sports(스포츠),2,137
52,6,Travel(여행),3,137
1,is_parent,Transportation(수송),3,korea
12,1,Errands / Shopping(심부름/쇼핑),1,137
14,1,Long Distance(원거리),1,137
17,1,Worship(예배),1,137
5,is_parent,Wellness(건강),3,korea
42,5,"Diet & Nutrition(다이어트, 영양)",1,137
43,5,Fitness & Exercise(피트니스 및 운동),1,137
88,5,밑반찬제공,1,137
8,is_parent,"Arts, Crafts & Music",5,lv
62,8,Crafts,1,138
63,8,Entertainment,1,138
64,8,Lessons,2,138
66,8,Theater,1,138
10,is_parent,Business Services,10,lv
75,10,Clerical,3,138
76,10,Computer Support,1,138
79,10,Marketing,3,138
80,10,Research,3,138
4,is_parent,Community Activities,16,lv
34,4,Community Service,2,138
35,4,Fund-raising,1,138
36,4,Help Our TimeBank!,6,138
37,4,Special Projects,3,138
38,4,Work For Social Change,4,138
3,is_parent,Companionship,9,lv
26,3,Clubs,1,138
27,3,Dining Out,2,138
28,3,Email / IM,2,138
29,3,Home Visits,1,138
30,3,Medical Errands,1,138
31,3,Telephone Calls,2,138
7,is_parent,Education,17,lv
54,7,Advocacy,2,138
55,7,Classes / Workshops,1,138
56,7,Computers / Technology,3,138
57,7,Languages / Translation,7,138
59,7,Tutoring / Mentoring,4,138
2,is_parent,Help At Home,13,lv
19,2,Child Care,2,138
20,2,Cooking & Sewing,1,138
21,2,Hair & Beauty,3,138
22,2,Housekeeping / Chores,1,138
23,2,Pet Care,6,138
9,is_parent,Home,3,lv
71,9,Garden & Yard Work,2,138
72,9,Painting,1,138
11,is_parent,Misc. (Not Above),0,lv
6,is_parent,Recreation,8,lv
47,6,Books & Videos,3,138
48,6,Dancing,1,138
49,6,Events,2,138
50,6,Games,1,138
51,6,Sports,1,138
1,is_parent,Transportation,0,lv
5,is_parent,Wellness,7,lv
40,5,Complementary Therapies,1,138
41,5,Counseling,1,138
42,5,Diet & Nutrition,2,138
43,5,Fitness & Exercise,1,138
44,5,Medical Services,1,138
45,5,Yoga / Meditation,1,138
8,is_parent,"Arts, Crafts & Music",17,imeforall
61,8,Classes.,3,139
62,8,Crafts,2,139
63,8,Entertainment,2,139
64,8,Lessons,1,139
67,8,Miscellaneous,3,139
65,8,Photo & Video,4,139
66,8,Theater,2,139
10,is_parent,Business Services,50,imeforall
75,10,Clerical,6,139
76,10,Computer Support,8,139
77,10,Financial,4,139
78,10,Legal,3,139
79,10,Marketing,11,139
81,10,Miscellaneous,9,139
80,10,Research,9,139
4,is_parent,Community Activities,74,imeforall
33,4,Clean-up / Recycling,3,139
34,4,Community Service,12,139
35,4,Fund-raising,8,139
159,4,Group Projects,6,139
36,4,Help Our TimeBank!,15,139
39,4,Miscellaneous,4,139
37,4,Special Projects,12,139
38,4,Work For Social Change,14,139
3,is_parent,Companionship,21,imeforall
26,3,Clubs,1,139
27,3,Dining Out,2,139
28,3,Email / IM,6,139
29,3,Home Visits,1,139
32,3,Miscellaneous,4,139
31,3,Telephone Calls,7,139
7,is_parent,Education,51,imeforall
54,7,Advocacy,9,139
55,7,Classes / Workshops,11,139
56,7,Computers / Technology,8,139
57,7,Languages / Translation,5,139
60,7,Miscellaneous,2,139
58,7,Personal Finances,3,139
59,7,Tutoring / Mentoring,13,139
9,is_parent,Home,8,imeforall
69,9,Carpentry / Construction,1,139
71,9,Garden & Yard Work,3,139
74,9,Miscellaneous,3,139
72,9,Painting,1,139
11,is_parent,Misc. (Not Above),5,imeforall
82,11,All Other Services,5,139
6,is_parent,Recreation,26,imeforall
47,6,Books & Videos,4,139
48,6,Dancing,1,139
49,6,Events,3,139
50,6,Games,2,139
53,6,Miscellaneous,2,139
51,6,Sports,2,139
52,6,Travel,12,139
153,is_parent,TimeBanking Network,28,imeforall
154,153,Communications,18,139
155,153,Conference Support,7,139
160,153,Learning Space,3,139
156,is_parent,TimeBanking Software,11,imeforall
158,156,Community Weaver,11,139
1,is_parent,Transportation,18,imeforall
12,1,Errands / Shopping,1,139
13,1,Local,1,139
14,1,Long Distance,4,139
18,1,Miscellaneous,5,139
16,1,Train / Bus / Airport,7,139
161,is_parent,Travel,11,imeforall
162,161,Places to stay,11,139
5,is_parent,Wellness,22,imeforall
40,5,Complementary Therapies,3,139
41,5,Counseling,3,139
42,5,Diet & Nutrition,5,139
43,5,Fitness & Exercise,2,139
44,5,Medical Services,1,139
46,5,Miscellaneous,3,139
45,5,Yoga / Meditation,5,139
8,is_parent,"Arts, Crafts & Music",11,imetradersnor
61,8,Classes,3,140
62,8,Crafts,2,140
63,8,Entertainment,1,140
64,8,Lessons,1,140
67,8,Miscellaneous,1,140
65,8,Photo & Video,2,140
66,8,Theater,1,140
10,is_parent,Business Services,19,imetradersnor
75,10,Clerical,3,140
76,10,Computer Support,2,140
77,10,Financial,1,140
78,10,Legal,1,140
79,10,Marketing,3,140
81,10,Miscellaneous,4,140
80,10,Research,5,140
4,is_parent,Community Activities,40,imetradersnor
33,4,Clean-up / Recycling,5,140
34,4,Community Service,6,140
35,4,Fund-raising,2,140
86,4,Group Projects,4,140
36,4,Help Our TimeBank!,7,140
39,4,Miscellaneous,4,140
37,4,Special Projects,8,140
38,4,Work For Social Change,4,140
3,is_parent,Companionship,26,imetradersnor
26,3,Clubs,3,140
27,3,Dining Out,3,140
28,3,Email / IM,4,140
29,3,Home Visits,8,140
30,3,Medical Errands,2,140
32,3,Miscellaneous,4,140
31,3,Telephone Calls,2,140
7,is_parent,Education,14,imetradersnor
54,7,Advocacy,2,140
55,7,Classes / Workshops,4,140
56,7,Computers / Technology,1,140
60,7,Miscellaneous,2,140
59,7,Tutoring / Mentoring,5,140
2,is_parent,Help At Home,34,imetradersnor
19,2,Child Care,3,140
20,2,Cooking & Sewing,7,140
22,2,Housekeeping / Chores,6,140
25,2,Miscellaneous,5,140
23,2,Pet Care,11,140
24,2,Respite Care,2,140
9,is_parent,Home,12,imetradersnor
68,9,Car Care,1,140
69,9,Carpentry / Construction,1,140
71,9,Garden & Yard Work,5,140
74,9,Miscellaneous,2,140
72,9,Painting,2,140
73,9,Plumbing,1,140
11,is_parent,Misc. (Not Above),6,imetradersnor
82,11,All Other Services,2,140
83,11,For Sale,1,140
85,11,Free Stuff,2,140
84,11,Wanted,1,140
6,is_parent,Recreation,18,imetradersnor
47,6,Books & Videos,4,140
48,6,Dancing,1,140
49,6,Events,4,140
50,6,Games,4,140
53,6,Miscellaneous,1,140
51,6,Sports,2,140
52,6,Travel,2,140
1,is_parent,Transportation,34,imetradersnor
12,1,Errands / Shopping,8,140
13,1,Local,16,140
14,1,Long Distance,2,140
15,1,Medical,3,140
18,1,Miscellaneous,2,140
16,1,Train / Bus / Airport,1,140
17,1,Worship,2,140
5,is_parent,Wellness,7,imetradersnor
40,5,Complementary Therapies,1,140
41,5,Counseling,1,140
42,5,Diet & Nutrition,1,140
43,5,Fitness & Exercise,1,140
46,5,Miscellaneous,2,140
45,5,Yoga / Meditation,1,140
8,is_parent,"Arts, Crafts & Music",15,ogetherwecan
61,8,Classes,3,141
62,8,Crafts,4,141
64,8,Lessons,3,141
67,8,Miscellaneous,3,141
65,8,Photo & Video,2,141
10,is_parent,Business Services,13,ogetherwecan
75,10,Clerical,2,141
76,10,Computer Support,2,141
79,10,Marketing,3,141
81,10,Miscellaneous,2,141
80,10,Research,4,141
4,is_parent,Community Activities,44,ogetherwecan
33,4,Clean-up / Recycling,6,141
34,4,Community Service,8,141
35,4,Fund-raising,4,141
86,4,Group Projects,6,141
36,4,Help Our TimeBank!,4,141
39,4,Miscellaneous,4,141
37,4,Special Projects,6,141
38,4,Work For Social Change,6,141
3,is_parent,Companionship,5,ogetherwecan
27,3,Dining Out,1,141
29,3,Home Visits,2,141
30,3,Medical Errands,1,141
31,3,Telephone Calls,1,141
7,is_parent,Education,18,ogetherwecan
54,7,Advocacy,4,141
55,7,Classes / Workshops,4,141
56,7,Computers / Technology,3,141
57,7,Languages / Translation,1,141
60,7,Miscellaneous,1,141
59,7,Tutoring / Mentoring,5,141
2,is_parent,Help At Home,8,ogetherwecan
19,2,Child Care,2,141
20,2,Cooking & Sewing,1,141
22,2,Housekeeping / Chores,1,141
25,2,Miscellaneous,1,141
23,2,Pet Care,1,141
24,2,Respite Care,2,141
9,is_parent,Home,5,ogetherwecan
70,9,Electrical,1,141
71,9,Garden & Yard Work,3,141
72,9,Painting,1,141
11,is_parent,Misc. (Not Above),5,ogetherwecan
82,11,All Other Services,1,141
83,11,For Sale,1,141
85,11,Free Stuff,2,141
84,11,Wanted,1,141
6,is_parent,Recreation,9,ogetherwecan
47,6,Books & Videos,1,141
48,6,Dancing,2,141
49,6,Events,2,141
50,6,Games,1,141
53,6,Miscellaneous,1,141
51,6,Sports,2,141
1,is_parent,Transportation,8,ogetherwecan
12,1,Errands / Shopping,2,141
13,1,Local,2,141
18,1,Miscellaneous,2,141
16,1,Train / Bus / Airport,1,141
17,1,Worship,1,141
5,is_parent,Wellness,9,ogetherwecan
40,5,Complementary Therapies,1,141
41,5,Counseling,2,141
42,5,Diet & Nutrition,2,141
43,5,Fitness & Exercise,1,141
46,5,Miscellaneous,2,141
45,5,Yoga / Meditation,1,141
8,is_parent,"Arts, Crafts & Music",24,ullyarea
61,8,Classes,2,142
62,8,Crafts,6,142
64,8,Lessons,8,142
67,8,Miscellaneous,4,142
65,8,Photo & Video,3,142
66,8,Theater,1,142
10,is_parent,Business Services,19,ullyarea
75,10,Clerical,6,142
76,10,Computer Support,4,142
77,10,Financial,1,142
79,10,Marketing,2,142
81,10,Miscellaneous,4,142
80,10,Research,2,142
4,is_parent,Community Activities,43,ullyarea
33,4,Clean-up / Recycling,8,142
34,4,Community Service,8,142
35,4,Fund-raising,4,142
86,4,Group Projects,6,142
36,4,Help Our TimeBank!,6,142
39,4,Miscellaneous,1,142
37,4,Special Projects,5,142
38,4,Work For Social Change,5,142
3,is_parent,Companionship,22,ullyarea
26,3,Clubs,1,142
27,3,Dining Out,3,142
28,3,Email / IM,4,142
29,3,Home Visits,5,142
30,3,Medical Errands,5,142
32,3,Miscellaneous,1,142
31,3,Telephone Calls,3,142
7,is_parent,Education,26,ullyarea
54,7,Advocacy,6,142
55,7,Classes / Workshops,4,142
56,7,Computers / Technology,4,142
57,7,Languages / Translation,1,142
60,7,Miscellaneous,1,142
58,7,Personal Finances,3,142
59,7,Tutoring / Mentoring,7,142
2,is_parent,Help At Home,33,ullyarea
19,2,Child Care,3,142
20,2,Cooking & Sewing,7,142
21,2,Hair & Beauty,1,142
22,2,Housekeeping / Chores,8,142
25,2,Miscellaneous,5,142
23,2,Pet Care,7,142
24,2,Respite Care,2,142
9,is_parent,Home,24,ullyarea
68,9,Car Care,1,142
69,9,Carpentry / Construction,3,142
70,9,Electrical,2,142
71,9,Garden & Yard Work,8,142
74,9,Miscellaneous,3,142
72,9,Painting,5,142
73,9,Plumbing,2,142
11,is_parent,Misc. (Not Above),5,ullyarea
82,11,All Other Services,3,142
85,11,Free Stuff,2,142
6,is_parent,Recreation,12,ullyarea
47,6,Books & Videos,1,142
49,6,Events,1,142
50,6,Games,4,142
53,6,Miscellaneous,4,142
51,6,Sports,2,142
1,is_parent,Transportation,22,ullyarea
12,1,Errands / Shopping,4,142
13,1,Local,5,142
15,1,Medical,3,142
18,1,Miscellaneous,2,142
16,1,Train / Bus / Airport,6,142
17,1,Worship,2,142
5,is_parent,Wellness,14,ullyarea
40,5,Complementary Therapies,1,142
41,5,Counseling,1,142
42,5,Diet & Nutrition,3,142
43,5,Fitness & Exercise,3,142
44,5,Medical Services,1,142
46,5,Miscellaneous,2,142
45,5,Yoga / Meditation,3,142
8,is_parent,"Arts, Crafts & Music",0,ubuntu
10,is_parent,Business Services,0,ubuntu
4,is_parent,Community Activities,0,ubuntu
3,is_parent,Companionship,0,ubuntu
7,is_parent,Education,0,ubuntu
2,is_parent,Help At Home,0,ubuntu
9,is_parent,Home,0,ubuntu
11,is_parent,Misc. (Not Above),0,ubuntu
6,is_parent,Recreation,0,ubuntu
1,is_parent,Transportation,0,ubuntu
5,is_parent,Wellness,0,ubuntu
8,is_parent,"Arts, Crafts & Music",45,udc
61,8,Classes,6,144
62,8,Crafts,8,144
63,8,Entertainment,6,144
64,8,Lessons,6,144
67,8,Miscellaneous,2,144
65,8,Photo & Video,9,144
66,8,Theater,8,144
10,is_parent,Business Services,52,udc
75,10,Clerical,10,144
76,10,Computer Support,6,144
77,10,Financial,4,144
78,10,Legal,9,144
79,10,Marketing,8,144
81,10,Miscellaneous,4,144
80,10,Research,11,144
4,is_parent,Community Activities,66,udc
33,4,Clean-up / Recycling,8,144
34,4,Community Service,24,144
35,4,Fund-raising,5,144
86,4,Group Projects,5,144
36,4,Help Our TimeBank!,2,144
39,4,Miscellaneous,4,144
37,4,Special Projects,7,144
38,4,Work For Social Change,11,144
3,is_parent,Companionship,35,udc
26,3,Clubs,4,144
27,3,Dining Out,9,144
28,3,Email / IM,7,144
29,3,Home Visits,4,144
30,3,Medical Errands,4,144
32,3,Miscellaneous,3,144
31,3,Telephone Calls,4,144
7,is_parent,Education,44,udc
54,7,Advocacy,8,144
55,7,Classes / Workshops,6,144
56,7,Computers / Technology,6,144
57,7,Languages / Translation,10,144
60,7,Miscellaneous,2,144
58,7,Personal Finances,3,144
59,7,Tutoring / Mentoring,9,144
2,is_parent,Help At Home,32,udc
19,2,Child Care,4,144
20,2,Cooking & Sewing,8,144
21,2,Hair & Beauty,2,144
22,2,Housekeeping / Chores,5,144
25,2,Miscellaneous,3,144
23,2,Pet Care,10,144
9,is_parent,Home,21,udc
68,9,Car Care,4,144
69,9,Carpentry / Construction,1,144
70,9,Electrical,1,144
71,9,Garden & Yard Work,6,144
74,9,Miscellaneous,3,144
72,9,Painting,5,144
73,9,Plumbing,1,144
11,is_parent,Misc. (Not Above),10,udc
82,11,All Other Services,1,144
83,11,For Sale,5,144
85,11,Free Stuff,2,144
84,11,Wanted,2,144
6,is_parent,Recreation,40,udc
47,6,Books & Videos,6,144
48,6,Dancing,4,144
49,6,Events,8,144
50,6,Games,6,144
53,6,Miscellaneous,3,144
51,6,Sports,7,144
52,6,Travel,6,144
1,is_parent,Transportation,30,udc
12,1,Errands / Shopping,10,144
13,1,Local,7,144
14,1,Long Distance,2,144
15,1,Medical,4,144
18,1,Miscellaneous,2,144
16,1,Train / Bus / Airport,4,144
17,1,Worship,1,144
104,is_parent,UDCSL Community Service Areas,168,udc
111,104,Civic/Community Engagement,15,144
99,104,"Civil/Human Rights (General, Women, Gender, Disability, Veterans",24,144
105,104,Education,11,144
95,104,Elder Law/Benefits Check,12,144
107,104,Employment/Worker Rights,13,144
109,104,Government/Policy,15,144
93,104,Housing,8,144
89,104,Immigration,16,144
91,104,Juvenile Justice,17,144
97,104,Legal Aid/Legal Services,23,144
88,104,Taxes,5,144
103,104,Voting & Elections,9,144
5,is_parent,Wellness,19,udc
40,5,Complementary Therapies,2,144
41,5,Counseling,3,144
42,5,Diet & Nutrition,5,144
43,5,Fitness & Exercise,4,144
46,5,Miscellaneous,2,144
45,5,Yoga / Meditation,3,144
8,is_parent,"Arts, Crafts & Music",16,unityexchange
61,8,Classes,2,145
62,8,Crafts,6,145
63,8,Entertainment,1,145
64,8,Lessons,2,145
67,8,Miscellaneous,1,145
65,8,Photo & Video,3,145
66,8,Theater,1,145
10,is_parent,Business Services,28,unityexchange
75,10,Clerical,6,145
76,10,Computer Support,6,145
79,10,Marketing,6,145
81,10,Miscellaneous,5,145
80,10,Research,5,145
4,is_parent,Community Activities,71,unityexchange
33,4,Clean-up / Recycling,12,145
34,4,Community Service,9,145
35,4,Fund-raising,8,145
86,4,Group Projects,9,145
36,4,Help Our TimeBank!,11,145
39,4,Miscellaneous,5,145
37,4,Special Projects,10,145
38,4,Work For Social Change,7,145
3,is_parent,Companionship,17,unityexchange
27,3,Dining Out,3,145
28,3,Email / IM,1,145
29,3,Home Visits,3,145
30,3,Medical Errands,4,145
32,3,Miscellaneous,3,145
31,3,Telephone Calls,3,145
7,is_parent,Education,27,unityexchange
54,7,Advocacy,5,145
55,7,Classes / Workshops,7,145
56,7,Computers / Technology,6,145
60,7,Miscellaneous,2,145
58,7,Personal Finances,1,145
59,7,Tutoring / Mentoring,6,145
2,is_parent,Help At Home,29,unityexchange
19,2,Child Care,5,145
20,2,Cooking & Sewing,7,145
21,2,Hair & Beauty,2,145
22,2,Housekeeping / Chores,4,145
25,2,Miscellaneous,1,145
23,2,Pet Care,7,145
24,2,Respite Care,3,145
9,is_parent,Home,16,unityexchange
68,9,Car Care,1,145
70,9,Electrical,1,145
71,9,Garden & Yard Work,10,145
74,9,Miscellaneous,2,145
72,9,Painting,2,145
11,is_parent,Misc. (Not Above),3,unityexchange
82,11,All Other Services,3,145
6,is_parent,Recreation,24,unityexchange
47,6,Books & Videos,6,145
48,6,Dancing,1,145
49,6,Events,5,145
50,6,Games,1,145
53,6,Miscellaneous,1,145
51,6,Sports,5,145
52,6,Travel,5,145
1,is_parent,Transportation,27,unityexchange
12,1,Errands / Shopping,8,145
13,1,Local,6,145
14,1,Long Distance,1,145
15,1,Medical,4,145
18,1,Miscellaneous,2,145
16,1,Train / Bus / Airport,4,145
17,1,Worship,2,145
5,is_parent,Wellness,11,unityexchange
42,5,Diet & Nutrition,2,145
43,5,Fitness & Exercise,6,145
46,5,Miscellaneous,1,145
45,5,Yoga / Meditation,2,145
8,is_parent,"Arts, Crafts & Music",0,uva
10,is_parent,Business Services,0,uva
4,is_parent,Community Activities,0,uva
3,is_parent,Companionship,0,uva
7,is_parent,Education,0,uva
2,is_parent,Help At Home,0,uva
9,is_parent,Home,0,uva
11,is_parent,Misc. (Not Above),0,uva
6,is_parent,Recreation,0,uva
1,is_parent,Transportation,0,uva
5,is_parent,Wellness,0,uva
8,is_parent,"Arts, Crafts & Music",8,villagece
61,8,Classes,1,147
62,8,Crafts,4,147
64,8,Lessons,1,147
65,8,Photo & Video,2,147
10,is_parent,Business Services,5,villagece
75,10,Clerical,2,147
79,10,Marketing,1,147
80,10,Research,2,147
4,is_parent,Community Activities,13,villagece
33,4,Clean-up / Recycling,2,147
34,4,Community Service,2,147
86,4,Group Projects,3,147
36,4,Help Our TimeBank!,1,147
39,4,Miscellaneous,1,147
37,4,Special Projects,2,147
38,4,Work For Social Change,2,147
3,is_parent,Companionship,4,villagece
27,3,Dining Out,1,147
28,3,Email / IM,1,147
29,3,Home Visits,1,147
31,3,Telephone Calls,1,147
7,is_parent,Education,9,villagece
54,7,Advocacy,1,147
55,7,Classes / Workshops,2,147
56,7,Computers / Technology,1,147
60,7,Miscellaneous,1,147
58,7,Personal Finances,1,147
59,7,Tutoring / Mentoring,3,147
2,is_parent,Help At Home,10,villagece
19,2,Child Care,4,147
20,2,Cooking & Sewing,3,147
22,2,Housekeeping / Chores,2,147
23,2,Pet Care,1,147
9,is_parent,Home,2,villagece
71,9,Garden & Yard Work,1,147
72,9,Painting,1,147
11,is_parent,Misc. (Not Above),2,villagece
83,11,For Sale,1,147
85,11,Free Stuff,1,147
6,is_parent,Recreation,1,villagece
47,6,Books & Videos,1,147
1,is_parent,Transportation,1,villagece
12,1,Errands / Shopping,1,147
5,is_parent,Wellness,1,villagece
40,5,Complementary Therapies,1,147
8,is_parent,"Arts, Crafts & Music",84,waikato
61,8,Classes,9,148
62,8,Crafts,26,148
63,8,Entertainment,7,148
64,8,Lessons,22,148
67,8,Miscellaneous,8,148
65,8,Photo & Video,11,148
66,8,Theater,1,148
10,is_parent,Business Services,69,waikato
75,10,Clerical,21,148
76,10,Computer Support,12,148
77,10,Financial,5,148
78,10,Legal,1,148
79,10,Marketing,9,148
81,10,Miscellaneous,2,148
80,10,Research,19,148
4,is_parent,Community Activities,230,waikato
33,4,Clean-up / Recycling,39,148
34,4,Community Service,40,148
35,4,Fund-raising,20,148
86,4,Group Projects,14,148
36,4,Help Our TimeBank!,39,148
39,4,Miscellaneous,8,148
37,4,Special Projects,30,148
38,4,Work For Social Change,40,148
3,is_parent,Companionship,109,waikato
26,3,Clubs,16,148
27,3,Dining Out,12,148
28,3,Email / IM,20,148
29,3,Home Visits,22,148
30,3,Medical Errands,14,148
32,3,Miscellaneous,7,148
31,3,Telephone Calls,18,148
7,is_parent,Education,144,waikato
54,7,Advocacy,21,148
55,7,Classes / Workshops,25,148
56,7,Computers / Technology,22,148
57,7,Languages / Translation,17,148
60,7,Miscellaneous,6,148
58,7,Personal Finances,10,148
59,7,Tutoring / Mentoring,43,148
2,is_parent,Help At Home,142,waikato
19,2,Child Care,25,148
20,2,Cooking & Sewing,36,148
21,2,Hair & Beauty,3,148
22,2,Housekeeping / Chores,19,148
25,2,Miscellaneous,11,148
23,2,Pet Care,37,148
24,2,Respite Care,11,148
9,is_parent,Home,89,waikato
68,9,Car Care,10,148
69,9,Carpentry / Construction,5,148
70,9,Electrical,3,148
71,9,Garden & Yard Work,44,148
74,9,Miscellaneous,12,148
72,9,Painting,11,148
73,9,Plumbing,4,148
11,is_parent,Misc. (Not Above),35,waikato
82,11,All Other Services,9,148
83,11,For Sale,4,148
85,11,Free Stuff,18,148
84,11,Wanted,4,148
6,is_parent,Recreation,94,waikato
47,6,Books & Videos,21,148
48,6,Dancing,5,148
49,6,Events,18,148
50,6,Games,14,148
53,6,Miscellaneous,7,148
51,6,Sports,11,148
52,6,Travel,18,148
1,is_parent,Transportation,127,waikato
12,1,Errands / Shopping,33,148
13,1,Local,55,148
14,1,Long Distance,4,148
15,1,Medical,19,148
18,1,Miscellaneous,4,148
16,1,Train / Bus / Airport,9,148
17,1,Worship,3,148
5,is_parent,Wellness,78,waikato
40,5,Complementary Therapies,15,148
41,5,Counseling,9,148
42,5,Diet & Nutrition,19,148
43,5,Fitness & Exercise,16,148
44,5,Medical Services,6,148
46,5,Miscellaneous,7,148
45,5,Yoga / Meditation,6,148
8,is_parent,"Arts, Crafts & Music",24,wairarapa
61,8,Classes,5,149
62,8,Crafts,2,149
63,8,Entertainment,2,149
64,8,Lessons,7,149
67,8,Miscellaneous,3,149
65,8,Photo & Video,2,149
66,8,Theater,3,149
10,is_parent,Business Services,23,wairarapa
75,10,Clerical,4,149
76,10,Computer Support,5,149
79,10,Marketing,4,149
81,10,Miscellaneous,4,149
90,10,Proofreading/editing,2,149
80,10,Research,4,149
4,is_parent,Community Activities,40,wairarapa
33,4,Clean-up / Recycling,4,149
87,4,Community Events,1,149
34,4,Community Service,2,149
35,4,Fund-raising,5,149
86,4,Group Projects,9,149
36,4,Help Our TimeBank!,7,149
37,4,Special Projects,5,149
38,4,Work For Social Change,7,149
3,is_parent,Companionship,11,wairarapa
26,3,Clubs,3,149
27,3,Dining Out,2,149
28,3,Email / IM,1,149
29,3,Home Visits,2,149
30,3,Medical Errands,1,149
32,3,Miscellaneous,1,149
31,3,Telephone Calls,1,149
7,is_parent,Education,37,wairarapa
54,7,Advocacy,3,149
55,7,Classes / Workshops,8,149
56,7,Computers / Technology,5,149
89,7,ESOL,1,149
57,7,Languages / Translation,5,149
60,7,Miscellaneous,2,149
58,7,Personal Finances,2,149
59,7,Tutoring / Mentoring,11,149
2,is_parent,Help At Home,15,wairarapa
19,2,Child Care,1,149
