cat_id,cat_parent,category,count_talent,timebank
75,10,Clerical,2,denton
76,10,Computer Support,1,denton
77,10,Financial,1,denton
78,10,Legal,1,denton
79,10,Marketing,2,denton
4,is_parent,Community Activities,29,denton
33,4,Clean-up / Recycling,4,denton
34,4,Community Service,6,denton
35,4,Fund-raising,2,denton
86,4,Group Projects,3,denton
36,4,Help Our TimeBank!,3,denton
39,4,Miscellaneous,3,denton
37,4,Special Projects,3,denton
38,4,Work For Social Change,5,denton
3,is_parent,Companionship,19,denton
26,3,Clubs,3,denton
27,3,Dining Out,3,denton
28,3,Email / IM,3,denton
29,3,Home Visits,3,denton
30,3,Medical Errands,3,denton
32,3,Miscellaneous,2,denton
31,3,Telephone Calls,2,denton
7,is_parent,Education,16,denton
54,7,Advocacy,2,denton
55,7,Classes / Workshops,2,denton
56,7,Computers / Technology,2,denton
60,7,Miscellaneous,5,denton
58,7,Personal Finances,1,denton
59,7,Tutoring / Mentoring,4,denton
2,is_parent,Help At Home,19,denton
19,2,Child Care,3,denton
20,2,Cooking & Sewing,3,denton
21,2,Hair & Beauty,1,denton
22,2,Housekeeping / Chores,2,denton
25,2,Miscellaneous,3,denton
23,2,Pet Care,5,denton
24,2,Respite Care,2,denton
9,is_parent,Home,11,denton
69,9,Carpentry / Construction,1,denton
71,9,Garden & Yard Work,6,denton
74,9,Miscellaneous,2,denton
72,9,Painting,1,denton
73,9,Plumbing,1,denton
11,is_parent,Misc. (Not Above),7,denton
83,11,For Sale,3,denton
85,11,Free Stuff,3,denton
84,11,Wanted,1,denton
6,is_parent,Recreation,11,denton
47,6,Books & Videos,2,denton
49,6,Events,2,denton
50,6,Games,2,denton
53,6,Miscellaneous,1,denton
51,6,Sports,3,denton
52,6,Travel,1,denton
1,is_parent,Transportation,14,denton
12,1,Errands / Shopping,3,denton
13,1,Local,3,denton
14,1,Long Distance,1,denton
15,1,Medical,3,denton
18,1,Miscellaneous,1,denton
16,1,Train / Bus / Airport,1,denton
17,1,Worship,2,denton
5,is_parent,Wellness,8,denton
40,5,Complementary Therapies,1,denton
42,5,Diet & Nutrition,3,denton
46,5,Miscellaneous,3,denton
45,5,Yoga / Meditation,1,denton
8,is_parent,"Arts, Crafts & Music",39,dunedin
61,8,Classes,8,dunedin
62,8,Crafts,9,dunedin
63,8,Entertainment,2,dunedin
64,8,Lessons,6,dunedin
67,8,Miscellaneous,3,dunedin
65,8,Photo & Video,8,dunedin
66,8,Theater,3,dunedin
10,is_parent,Business Services,49,dunedin
175,10,Book keeping,3,dunedin
75,10,Clerical,4,dunedin
77,10,Financial,1,dunedin
76,10,IT Support,16,dunedin
79,10,Marketing,7,dunedin
81,10,Miscellaneous,8,dunedin
80,10,Research,2,dunedin
178,10,Website Design,8,dunedin
4,is_parent,Community Activities,106,dunedin
33,4,Clean-up / Recycling,9,dunedin
34,4,Community Service,14,dunedin
35,4,Fund-raising,7,dunedin
86,4,Group Projects,10,dunedin
36,4,Help Our TimeBank!,24,dunedin
39,4,Miscellaneous,7,dunedin
37,4,Special Projects,15,dunedin
181,4,Sustainability,7,dunedin
38,4,Work For Social Change,13,dunedin
3,is_parent,Companionship,51,dunedin
26,3,Clubs,8,dunedin
27,3,Dining Out,4,dunedin
28,3,Email / IM (Instant Messaging),8,dunedin
29,3,Home Visits,9,dunedin
30,3,Medical Errands,5,dunedin
32,3,Miscellaneous,5,dunedin
31,3,Telephone Calls,12,dunedin
7,is_parent,Education,78,dunedin
54,7,Advocacy,7,dunedin
55,7,Classes / Workshops,10,dunedin
56,7,Computers / Technology (IT),19,dunedin
57,7,Languages / Translation,10,dunedin
60,7,Miscellaneous,8,dunedin
58,7,Personal Finances,4,dunedin
59,7,Tutoring / Mentoring,20,dunedin
2,is_parent,Help at Home,59,dunedin
180,2,Child Care,7,dunedin
20,2,Cooking,9,dunedin
21,2,Hair & Beauty,3,dunedin
22,2,Housekeeping / Chores,13,dunedin
25,2,Miscellaneous,10,dunedin
23,2,Pet Care,13,dunedin
24,2,Respite Care,2,dunedin
182,2,Sewing,2,dunedin
9,is_parent,House & Garden,59,dunedin
173,9,Basic Lawn mowing,13,dunedin
68,9,Car Care,5,dunedin
69,9,Carpentry / Construction,7,dunedin
70,9,Electrical,1,dunedin
71,9,Garden & Yard Work,16,dunedin
74,9,Miscellaneous,10,dunedin
72,9,Painting,5,dunedin
73,9,Plumbing,2,dunedin
11,is_parent,Misc. (Not Above),19,dunedin
82,11,All Other Services,5,dunedin
83,11,For Sale,3,dunedin
85,11,Free Stuff,4,dunedin
172,11,Miscellaneous,4,dunedin
84,11,Wanted,3,dunedin
6,is_parent,Recreation,51,dunedin
47,6,Books & Videos,12,dunedin
48,6,Dancing,3,dunedin
49,6,Events,6,dunedin
50,6,Games,8,dunedin
176,6,Genealogy,4,dunedin
53,6,Miscellaneous,6,dunedin
51,6,Sports,5,dunedin
52,6,Travel,7,dunedin
1,is_parent,Transportation,64,dunedin
12,1,Errands / Shopping,13,dunedin
13,1,Local,23,dunedin
14,1,Long Distance,2,dunedin
15,1,Medical,8,dunedin
18,1,Miscellaneous,5,dunedin
16,1,Train / Bus / Airport,8,dunedin
17,1,Worship,5,dunedin
5,is_parent,Wellness,43,dunedin
40,5,Complementary Therapies,6,dunedin
41,5,Counseling,4,dunedin
42,5,Diet & Nutrition,8,dunedin
43,5,Fitness & Exercise,14,dunedin
44,5,Medical Services,1,dunedin
46,5,Miscellaneous,5,dunedin
45,5,Yoga / Meditation,5,dunedin
8,is_parent,"Arts, Crafts & Music",3,durham
67,8,Miscellaneous,1,durham
65,8,Photo & Video,1,durham
66,8,Theater,1,durham
10,is_parent,Business Services,3,durham
76,10,Computer Support,1,durham
81,10,Miscellaneous,1,durham
80,10,Research,1,durham
4,is_parent,Community Activities,5,durham
33,4,Clean-up / Recycling,1,durham
86,4,Group Projects,1,durham
36,4,Help Our TimeBank!,1,durham
37,4,Special Projects,1,durham
38,4,Work For Social Change,1,durham
3,is_parent,Companionship,1,durham
30,3,Medical Errands,1,durham
7,is_parent,Education,3,durham
56,7,Computers / Technology,1,durham
57,7,Languages / Translation,1,durham
59,7,Tutoring / Mentoring,1,durham
2,is_parent,Help At Home,4,durham
19,2,Child Care,1,durham
20,2,Cooking & Sewing,1,durham
22,2,Housekeeping / Chores,1,durham
23,2,Pet Care,1,durham
9,is_parent,Home,2,durham
71,9,Garden & Yard Work,1,durham
72,9,Painting,1,durham
11,is_parent,Misc. (Not Above),0,durham
6,is_parent,Recreation,1,durham
51,6,Sports,1,durham
1,is_parent,Transportation,2,durham
15,1,Medical,1,durham
16,1,Train / Bus / Airport,1,durham
5,is_parent,Wellness,1,durham
41,5,Counseling,1,durham
8,is_parent,"Arts, Crafts & Music",0,eann
10,is_parent,Business Services,0,eann
4,is_parent,Community Activities,0,eann
3,is_parent,Companionship,0,eann
7,is_parent,Education,0,eann
2,is_parent,Help At Home,0,eann
9,is_parent,Home,0,eann
11,is_parent,Misc. (Not Above),0,eann
6,is_parent,Recreation,0,eann
1,is_parent,Transportation,0,eann
5,is_parent,Wellness,0,eann
8,is_parent,"Arts, Crafts & Music",27,earn
61,8,Classes,4,earn
62,8,Crafts,8,earn
63,8,Entertainment,2,earn
166,8,Graphic Arts,2,earn
64,8,Lessons,3,earn
67,8,Miscellaneous,2,earn
65,8,Photo & Video,4,earn
66,8,Theater,2,earn
10,is_parent,Business Services,39,earn
75,10,Clerical,6,earn
76,10,Computer Support,9,earn
77,10,Financial,4,earn
79,10,Marketing,6,earn
81,10,Miscellaneous,7,earn
80,10,Research,7,earn
4,is_parent,Community Activities,54,earn
33,4,Clean-up / Recycling,9,earn
34,4,Community Service,10,earn
35,4,Fund-raising,2,earn
167,4,Group Projects,5,earn
36,4,Help Our TimeBank!,5,earn
39,4,Miscellaneous,4,earn
37,4,Special Projects,10,earn
38,4,Work For Social Change,9,earn
3,is_parent,Companionship,35,earn
26,3,Clubs,3,earn
27,3,Dining Out,5,earn
28,3,Email / IM,4,earn
29,3,Home Visits,10,earn
30,3,Medical Errands,5,earn
32,3,Miscellaneous,3,earn
31,3,Telephone Calls,5,earn
7,is_parent,Education,32,earn
54,7,Advocacy,2,earn
55,7,Classes / Workshops,8,earn
56,7,Computers / Technology,5,earn
57,7,Languages / Translation,4,earn
60,7,Miscellaneous,2,earn
58,7,Personal Finances,3,earn
59,7,Tutoring / Mentoring,8,earn
2,is_parent,Help At Home,29,earn
19,2,Child Care,4,earn
163,2,Food Preparation,5,earn
21,2,Hair & Beauty,1,earn
22,2,Housekeeping / Chores,2,earn
25,2,Miscellaneous,1,earn
23,2,Pet Care,5,earn
24,2,Respite Care,3,earn
20,2,Sewing,8,earn
165,is_parent,Help our Time Bank!,4,earn
257,165,Help our Time Bank!,4,earn
164,is_parent,Holiday Help,4,earn
258,164,Holiday Help,4,earn
9,is_parent,Home,25,earn
68,9,Car Care,1,earn
69,9,Carpentry / Construction,1,earn
71,9,Garden & Yard Work,16,earn
74,9,Miscellaneous,1,earn
72,9,Painting,6,earn
11,is_parent,Misc. (Not Above),5,earn
82,11,All Other Services,3,earn
83,11,For Sale,1,earn
85,11,Free Stuff,1,earn
6,is_parent,Recreation,32,earn
47,6,Books & Videos,4,earn
48,6,Dancing,6,earn
49,6,Events,6,earn
50,6,Games,4,earn
53,6,Miscellaneous,2,earn
51,6,Sports,5,earn
52,6,Travel,5,earn
1,is_parent,Transportation,36,earn
12,1,Errands / Shopping,7,earn
13,1,Local,12,earn
15,1,Medical,6,earn
18,1,Miscellaneous,3,earn
16,1,Train / Bus / Airport,4,earn
17,1,Worship,4,earn
5,is_parent,Wellness,27,earn
40,5,Complementary Therapies,3,earn
41,5,Counseling,3,earn
42,5,Diet & Nutrition,4,earn
43,5,Fitness & Exercise,8,earn
44,5,Medical Services,4,earn
46,5,Miscellaneous,1,earn
45,5,Yoga / Meditation,4,earn
89,is_parent,Accommodation and Hospitality,0,eastbay
8,is_parent,"Arts, Crafts & Music",39,eastbay
61,8,Classes,8,eastbay
62,8,Crafts,10,eastbay
63,8,Entertainment,4,eastbay
64,8,Lessons,6,eastbay
67,8,Miscellaneous,6,eastbay
65,8,Photo & Video,5,eastbay
10,is_parent,Business Services,27,eastbay
75,10,Clerical,9,eastbay
76,10,Computer Support,4,eastbay
77,10,Financial,1,eastbay
79,10,Marketing,3,eastbay
81,10,Miscellaneous,5,eastbay
80,10,Research,5,eastbay
4,is_parent,Community Activities,83,eastbay
33,4,Clean-up / Recycling,5,eastbay
34,4,Community Service,16,eastbay
35,4,Fund-raising,5,eastbay
86,4,Group Projects,4,eastbay
36,4,Help Our TimeBank!,10,eastbay
39,4,Miscellaneous,7,eastbay
37,4,Special Projects,27,eastbay
38,4,Work For Social Change,9,eastbay
3,is_parent,Companionship,19,eastbay
27,3,Dining Out,1,eastbay
28,3,Email / IM,2,eastbay
29,3,Home Visits,4,eastbay
30,3,Medical Errands,1,eastbay
32,3,Miscellaneous,6,eastbay
31,3,Telephone Calls,5,eastbay
7,is_parent,Education,46,eastbay
54,7,Advocacy,4,eastbay
55,7,Classes / Workshops,7,eastbay
56,7,Computers / Technology,1,eastbay
57,7,Languages / Translation,5,eastbay
60,7,Miscellaneous,7,eastbay
58,7,Personal Finances,2,eastbay
59,7,Tutoring / Mentoring,20,eastbay
91,is_parent,Goods Trading,3,eastbay
93,91,Member to member goods trading,1,eastbay
92,91,Trading Day,2,eastbay
2,is_parent,Help At Home,47,eastbay
19,2,Child Care,9,eastbay
20,2,Cooking & Sewing,12,eastbay
21,2,Hair & Beauty,4,eastbay
22,2,Housekeeping / Chores,7,eastbay
25,2,Miscellaneous,6,eastbay
23,2,Pet Care,6,eastbay
24,2,Respite Care,3,eastbay
9,is_parent,Home,32,eastbay
70,9,Electrical,1,eastbay
71,9,Garden & Yard Work,22,eastbay
74,9,Miscellaneous,8,eastbay
73,9,Plumbing,1,eastbay
11,is_parent,Misc. (Not Above),24,eastbay
82,11,All Other Services,4,eastbay
83,11,For Sale,3,eastbay
85,11,Free Stuff,1,eastbay
87,11,Miscellaneous,15,eastbay
84,11,Wanted,1,eastbay
6,is_parent,Recreation,24,eastbay
47,6,Books & Videos,6,eastbay
48,6,Dancing,4,eastbay
49,6,Events,5,eastbay
50,6,Games,3,eastbay
53,6,Miscellaneous,3,eastbay
51,6,Sports,1,eastbay
52,6,Travel,2,eastbay
1,is_parent,Transportation,35,eastbay
12,1,Errands / Shopping,7,eastbay
13,1,Local,18,eastbay
14,1,Long Distance,3,eastbay
15,1,Medical,3,eastbay
18,1,Miscellaneous,2,eastbay
16,1,Train / Bus / Airport,1,eastbay
17,1,Worship,1,eastbay
5,is_parent,Wellness,32,eastbay
40,5,Complementary Therapies,7,eastbay
41,5,Counseling,4,eastbay
42,5,Diet & Nutrition,5,eastbay
43,5,Fitness & Exercise,7,eastbay
46,5,Miscellaneous,7,eastbay
45,5,Yoga / Meditation,2,eastbay
8,is_parent,"Arts, Crafts & Music",0,fablabchc
10,is_parent,Business Services,0,fablabchc
4,is_parent,Community Activities,0,fablabchc
3,is_parent,Companionship,0,fablabchc
7,is_parent,Education,0,fablabchc
2,is_parent,Help At Home,0,fablabchc
9,is_parent,Home,0,fablabchc
11,is_parent,Misc. (Not Above),1,fablabchc
82,11,All Other Services,1,fablabchc
6,is_parent,Recreation,0,fablabchc
1,is_parent,Transportation,0,fablabchc
5,is_parent,Wellness,0,fablabchc
8,is_parent,"Arts, Crafts & Music",4,fairbanks
64,8,Lessons,2,fairbanks
66,8,Theater,2,fairbanks
10,is_parent,Business Services,5,fairbanks
75,10,Clerical,2,fairbanks
79,10,Marketing,1,fairbanks
80,10,Research,2,fairbanks
4,is_parent,Community Activities,8,fairbanks
34,4,Community Service,1,fairbanks
35,4,Fund-raising,2,fairbanks
86,4,Group Projects,1,fairbanks
36,4,Help Our TimeBank!,1,fairbanks
37,4,Special Projects,1,fairbanks
38,4,Work For Social Change,2,fairbanks
3,is_parent,Companionship,1,fairbanks
29,3,Home Visits,1,fairbanks
7,is_parent,Education,4,fairbanks
54,7,Advocacy,2,fairbanks
55,7,Classes / Workshops,2,fairbanks
2,is_parent,Help At Home,2,fairbanks
20,2,Cooking & Sewing,1,fairbanks
23,2,Pet Care,1,fairbanks
9,is_parent,Home,1,fairbanks
72,9,Painting,1,fairbanks
11,is_parent,Misc. (Not Above),2,fairbanks
85,11,Free Stuff,1,fairbanks
84,11,Wanted,1,fairbanks
6,is_parent,Recreation,1,fairbanks
53,6,Miscellaneous,1,fairbanks
1,is_parent,Transportation,3,fairbanks
12,1,Errands / Shopping,1,fairbanks
13,1,Local,1,fairbanks
16,1,Train / Bus / Airport,1,fairbanks
5,is_parent,Wellness,0,fairbanks
8,is_parent,"Arts, Crafts & Music",0,farnor
10,is_parent,Business Services,0,farnor
4,is_parent,Community Activities,4,farnor
34,4,Community Service,1,farnor
36,4,Help Our TimeBank!,1,farnor
37,4,Special Projects,1,farnor
38,4,Work For Social Change,1,farnor
3,is_parent,Companionship,0,farnor
7,is_parent,Education,1,farnor
55,7,Classes / Workshops,1,farnor
2,is_parent,Help At Home,1,farnor
20,2,Cooking & Sewing,1,farnor
9,is_parent,Home,2,farnor
71,9,Garden & Yard Work,2,farnor
11,is_parent,Misc. (Not Above),0,farnor
6,is_parent,Recreation,1,farnor
49,6,Events,1,farnor
1,is_parent,Transportation,0,farnor
5,is_parent,Wellness,1,farnor
40,5,Complementary Therapies,1,farnor
8,is_parent,"Arts, Crafts & Music",0,farmster
10,is_parent,Business Services,0,farmster
4,is_parent,Community Activities,0,farmster
3,is_parent,Companionship,0,farmster
7,is_parent,Education,0,farmster
2,is_parent,Help At Home,0,farmster
9,is_parent,Home,0,farmster
11,is_parent,Misc. (Not Above),0,farmster
6,is_parent,Recreation,0,farmster
1,is_parent,Transportation,0,farmster
5,is_parent,Wellness,0,farmster
88,is_parent,Counseling,2,flouris
90,88,Couples counseling,1,flouris
89,88,Individual counseling,1,flouris
7,is_parent,Education,0,flouris
92,is_parent,Medical services,0,flouris
5,is_parent,Wellness,1,flouris
95,5,Massage Therapy,1,flouris
8,is_parent,"Arts, Crafts & Music",72,frederick
61,8,Classes,15,frederick
62,8,Crafts,20,frederick
63,8,Entertainment,4,frederick
64,8,Lessons,15,frederick
67,8,Miscellaneous,9,frederick
65,8,Photo & Video,7,frederick
66,8,Theater,2,frederick
10,is_parent,Business Services,32,frederick
75,10,Clerical,5,frederick
76,10,Computer Support,7,frederick
77,10,Financial,1,frederick
79,10,Marketing,9,frederick
81,10,Miscellaneous,8,frederick
80,10,Research,2,frederick
4,is_parent,Community Activities,84,frederick
33,4,Clean-up / Recycling,15,frederick
34,4,Community Service,17,frederick
35,4,Fund-raising,3,frederick
86,4,Group Projects,14,frederick
36,4,Help Our TimeBank!,9,frederick
39,4,Miscellaneous,5,frederick
37,4,Special Projects,9,frederick
38,4,Work For Social Change,12,frederick
3,is_parent,Companionship,24,frederick
26,3,Clubs,2,frederick
27,3,Dining Out,2,frederick
28,3,Email / IM,2,frederick
29,3,Home Visits,7,frederick
30,3,Medical Errands,2,frederick
32,3,Miscellaneous,7,frederick
31,3,Telephone Calls,2,frederick
7,is_parent,Education,67,frederick
54,7,Advocacy,5,frederick
55,7,Classes / Workshops,25,frederick
56,7,Computers / Technology,10,frederick
57,7,Languages / Translation,3,frederick
60,7,Miscellaneous,7,frederick
58,7,Personal Finances,2,frederick
59,7,Tutoring / Mentoring,15,frederick
2,is_parent,Help At Home,82,frederick
19,2,Child Care,13,frederick
20,2,Cooking & Sewing,24,frederick
21,2,Hair & Beauty,4,frederick
22,2,Housekeeping / Chores,10,frederick
25,2,Miscellaneous,10,frederick
23,2,Pet Care,18,frederick
24,2,Respite Care,3,frederick
9,is_parent,Home,60,frederick
68,9,Car Care,1,frederick
69,9,Carpentry / Construction,4,frederick
70,9,Electrical,1,frederick
71,9,Garden & Yard Work,27,frederick
74,9,Miscellaneous,15,frederick
72,9,Painting,10,frederick
73,9,Plumbing,2,frederick
11,is_parent,Misc. (Not Above),17,frederick
82,11,All Other Services,7,frederick
83,11,For Sale,4,frederick
85,11,Free Stuff,5,frederick
84,11,Wanted,1,frederick
6,is_parent,Recreation,31,frederick
47,6,Books & Videos,4,frederick
48,6,Dancing,3,frederick
49,6,Events,4,frederick
50,6,Games,3,frederick
53,6,Miscellaneous,8,frederick
51,6,Sports,5,frederick
52,6,Travel,4,frederick
1,is_parent,Transportation,34,frederick
12,1,Errands / Shopping,13,frederick
13,1,Local,10,frederick
15,1,Medical,4,frederick
18,1,Miscellaneous,5,frederick
16,1,Train / Bus / Airport,2,frederick
5,is_parent,Wellness,82,frederick
40,5,Complementary Therapies,20,frederick
41,5,Counseling,9,frederick
42,5,Diet & Nutrition,18,frederick
43,5,Fitness & Exercise,7,frederick
44,5,Medical Services,2,frederick
46,5,Miscellaneous,15,frederick
45,5,Yoga / Meditation,11,frederick
8,is_parent,"Arts, Crafts & Music",1,ghoodcalgary
62,8,Crafts,1,ghoodcalgary
10,is_parent,Business Services,7,ghoodcalgary
89,10,Business Coaching,1,ghoodcalgary
79,10,Marketing,1,ghoodcalgary
81,10,Miscellaneous,3,ghoodcalgary
87,10,Small Business Support,2,ghoodcalgary
4,is_parent,Community Activities,0,ghoodcalgary
3,is_parent,Companionship,0,ghoodcalgary
7,is_parent,Education,0,ghoodcalgary
2,is_parent,Help At Home,3,ghoodcalgary
21,2,Hair & Beauty,1,ghoodcalgary
23,2,Pet Care,2,ghoodcalgary
9,is_parent,Home,0,ghoodcalgary
90,is_parent,Homemade Goods,0,ghoodcalgary
11,is_parent,Misc. (Not Above),0,ghoodcalgary
6,is_parent,Recreation,0,ghoodcalgary
1,is_parent,Transportation,1,ghoodcalgary
12,1,Errands / Shopping,1,ghoodcalgary
5,is_parent,Wellness,2,ghoodcalgary
41,5,Counseling,1,ghoodcalgary
88,5,Personal Coaching,1,ghoodcalgary
8,is_parent,"Arts, Crafts & Music",1,karma
61,8,Classes,1,karma
10,is_parent,Business Services,0,karma
4,is_parent,Community Activities,2,karma
34,4,Community Service,1,karma
35,4,Fund-raising,1,karma
3,is_parent,Companionship,1,karma
26,3,Clubs,1,karma
7,is_parent,Education,0,karma
2,is_parent,Help At Home,0,karma
9,is_parent,Home,0,karma
11,is_parent,Misc. (Not Above),0,karma
6,is_parent,Recreation,1,karma
49,6,Events,1,karma
1,is_parent,Transportation,0,karma
5,is_parent,Wellness,1,karma
43,5,Fitness & Exercise,1,karma
8,is_parent,"Arts, Crafts & Music",0,globetable
10,is_parent,Business Services,0,globetable
4,is_parent,Community Activities,0,globetable
3,is_parent,Companionship,0,globetable
7,is_parent,Education,0,globetable
2,is_parent,Help At Home,0,globetable
9,is_parent,Home,0,globetable
11,is_parent,Misc. (Not Above),0,globetable
6,is_parent,Recreation,0,globetable
1,is_parent,Transportation,0,globetable
5,is_parent,Wellness,0,globetable
8,is_parent,"Arts, Crafts & Music",15,goodneighborstb
61,8,Classes,2,goodneighborstb
62,8,Crafts,5,goodneighborstb
63,8,Entertainment,1,goodneighborstb
64,8,Lessons,3,goodneighborstb
65,8,Photo & Video,2,goodneighborstb
66,8,Theater,2,goodneighborstb
10,is_parent,Business Services,11,goodneighborstb
75,10,Clerical,2,goodneighborstb
76,10,Computer Support,3,goodneighborstb
77,10,Financial,1,goodneighborstb
79,10,Marketing,2,goodneighborstb
81,10,Miscellaneous,1,goodneighborstb
80,10,Research,2,goodneighborstb
4,is_parent,Community Activities,38,goodneighborstb
33,4,Clean-up / Recycling,3,goodneighborstb
34,4,Community Service,6,goodneighborstb
35,4,Fund-raising,4,goodneighborstb
86,4,Group Projects,4,goodneighborstb
36,4,Help Our TimeBank!,8,goodneighborstb
39,4,Miscellaneous,1,goodneighborstb
37,4,Special Projects,3,goodneighborstb
38,4,Work For Social Change,9,goodneighborstb
3,is_parent,Companionship,23,goodneighborstb
26,3,Clubs,1,goodneighborstb
27,3,Dining Out,8,goodneighborstb
28,3,Email / IM,4,goodneighborstb
29,3,Home Visits,2,goodneighborstb
30,3,Medical Errands,1,goodneighborstb
32,3,Miscellaneous,4,goodneighborstb
31,3,Telephone Calls,3,goodneighborstb
7,is_parent,Education,18,goodneighborstb
54,7,Advocacy,4,goodneighborstb
55,7,Classes / Workshops,4,goodneighborstb
56,7,Computers / Technology,3,goodneighborstb
59,7,Tutoring / Mentoring,7,goodneighborstb
2,is_parent,Help At Home,20,goodneighborstb
19,2,Child Care,2,goodneighborstb
20,2,Cooking,7,goodneighborstb
21,2,Hair & Beauty,2,goodneighborstb
22,2,Housekeeping / Chores,3,goodneighborstb
23,2,Pet Care,3,goodneighborstb
24,2,Respite Care,1,goodneighborstb
87,2,Sewing,2,goodneighborstb
9,is_parent,Home,7,goodneighborstb
68,9,Car Care,1,goodneighborstb
69,9,Carpentry / Construction,1,goodneighborstb
71,9,Garden & Yard Work,2,goodneighborstb
72,9,Painting,3,goodneighborstb
11,is_parent,Misc. (Not Above),3,goodneighborstb
82,11,All Other Services,1,goodneighborstb
83,11,For Sale,1,goodneighborstb
85,11,Free Stuff,1,goodneighborstb
6,is_parent,Recreation,20,goodneighborstb
47,6,Books & Videos,5,goodneighborstb
49,6,Events,7,goodneighborstb
50,6,Games,4,goodneighborstb
53,6,Miscellaneous,2,goodneighborstb
51,6,Sports,1,goodneighborstb
52,6,Travel,1,goodneighborstb
1,is_parent,Transportation,15,goodneighborstb
12,1,Errands / Shopping,5,goodneighborstb
13,1,Local,3,goodneighborstb
18,1,Miscellaneous,2,goodneighborstb
16,1,Train / Bus / Airport,3,goodneighborstb
17,1,Worship,2,goodneighborstb
5,is_parent,Wellness,5,goodneighborstb
41,5,Counseling,1,goodneighborstb
42,5,Diet & Nutrition,2,goodneighborstb
46,5,Miscellaneous,1,goodneighborstb
45,5,Yoga / Meditation,1,goodneighborstb
8,is_parent,"Arts, Crafts & Music",0,scgm
10,is_parent,Business Services,5,scgm
76,10,Computer Support,2,scgm
77,10,Financial,1,scgm
79,10,Marketing,1,scgm
80,10,Research,1,scgm
4,is_parent,Community Activities,7,scgm
34,4,Community Service,1,scgm
35,4,Fund-raising,1,scgm
86,4,Group Projects,1,scgm
36,4,Help Our TimeBank!,2,scgm
38,4,Work For Social Change,2,scgm
3,is_parent,Companionship,3,scgm
29,3,Home Visits,1,scgm
30,3,Medical Errands,1,scgm
31,3,Telephone Calls,1,scgm
7,is_parent,Education,10,scgm
54,7,Advocacy,2,scgm
55,7,Classes / Workshops,2,scgm
56,7,Computers / Technology,2,scgm
57,7,Languages / Translation,1,scgm
58,7,Personal Finances,1,scgm
59,7,Tutoring / Mentoring,2,scgm
2,is_parent,Help At Home,1,scgm
22,2,Housekeeping / Chores,1,scgm
9,is_parent,Home,3,scgm
71,9,Garden & Yard Work,1,scgm
95,9,Meals,1,scgm
74,9,Miscellaneous,1,scgm
11,is_parent,Misc. (Not Above),6,scgm
83,11,For Sale,2,scgm
85,11,Free Stuff,2,scgm
84,11,Wanted,2,scgm
6,is_parent,Recreation,2,scgm
47,6,Books & Videos,2,scgm
87,is_parent,Time Bank Store,0,scgm
1,is_parent,Transportation,3,scgm
12,1,Errands / Shopping,1,scgm
16,1,Train / Bus / Airport,1,scgm
17,1,Worship,1,scgm
5,is_parent,Wellness,2,scgm
41,5,Counseling,1,scgm
42,5,Diet & Nutrition,1,scgm
8,is_parent,"Arts, Crafts & Music",20,greatbay
61,8,Classes,4,greatbay
62,8,Crafts,6,greatbay
63,8,Entertainment,1,greatbay
64,8,Lessons,3,greatbay
67,8,Miscellaneous,3,greatbay
65,8,Photo & Video,1,greatbay
66,8,Theater,2,greatbay
10,is_parent,Business Services,14,greatbay
75,10,Clerical,5,greatbay
76,10,Computer Support,2,greatbay
79,10,Marketing,2,greatbay
81,10,Miscellaneous,2,greatbay
80,10,Research,3,greatbay
4,is_parent,Community Activities,32,greatbay
33,4,Clean-up / Recycling,5,greatbay
34,4,Community Service,4,greatbay
35,4,Fund-raising,4,greatbay
86,4,Group Projects,3,greatbay
36,4,Help Our TimeBank!,6,greatbay
39,4,Miscellaneous,2,greatbay
37,4,Special Projects,2,greatbay
38,4,Work For Social Change,6,greatbay
3,is_parent,Companionship,7,greatbay
29,3,Home Visits,2,greatbay
30,3,Medical Errands,2,greatbay
31,3,Telephone Calls,3,greatbay
7,is_parent,Education,29,greatbay
54,7,Advocacy,3,greatbay
55,7,Classes / Workshops,7,greatbay
56,7,Computers / Technology,2,greatbay
57,7,Languages / Translation,3,greatbay
60,7,Miscellaneous,2,greatbay
58,7,Personal Finances,2,greatbay
59,7,Tutoring / Mentoring,10,greatbay
2,is_parent,Help At Home,31,greatbay
19,2,Child Care,5,greatbay
20,2,Cooking & Sewing,13,greatbay
21,2,Hair & Beauty,1,greatbay
22,2,Housekeeping / Chores,5,greatbay
25,2,Miscellaneous,1,greatbay
23,2,Pet Care,3,greatbay
24,2,Respite Care,3,greatbay
9,is_parent,Home,12,greatbay
69,9,Carpentry / Construction,1,greatbay
71,9,Garden & Yard Work,6,greatbay
74,9,Miscellaneous,3,greatbay
72,9,Painting,2,greatbay
11,is_parent,Misc. (Not Above),3,greatbay
82,11,All Other Services,1,greatbay
172,11,Miscellaneous,2,greatbay
6,is_parent,Recreation,10,greatbay
47,6,Books & Videos,2,greatbay
49,6,Events,1,greatbay
50,6,Games,4,greatbay
53,6,Miscellaneous,1,greatbay
51,6,Sports,1,greatbay
52,6,Travel,1,greatbay
1,is_parent,Transportation,21,greatbay
12,1,Errands / Shopping,6,greatbay
13,1,Local,10,greatbay
14,1,Long Distance,1,greatbay
15,1,Medical,1,greatbay
18,1,Miscellaneous,1,greatbay
16,1,Train / Bus / Airport,2,greatbay
5,is_parent,Wellness,9,greatbay
