cat_id,cat_parent,category,count_requests,timebank,timestamp
59,7,Tutoring / Mentoring,6,ourcommunityinterfai,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",2,patb,2019-01-22 09:46:00
67,8,Miscellaneous,1,patb,2019-01-22 09:46:00
65,8,Photo & Video,1,patb,2019-01-22 09:46:00
10,is_parent,Business Services,6,patb,2019-01-22 09:46:00
76,10,Computer Support,1,patb,2019-01-22 09:46:00
79,10,Marketing,5,patb,2019-01-22 09:46:00
81,10,Miscellaneous,1,patb,2019-01-22 09:46:00
4,is_parent,Community Activities,20,patb,2019-01-22 09:46:00
33,4,Clean-up / Recycling,2,patb,2019-01-22 09:46:00
34,4,Community Service,2,patb,2019-01-22 09:46:00
36,4,Help Our TimeBank!,6,patb,2019-01-22 09:46:00
39,4,Miscellaneous,1,patb,2019-01-22 09:46:00
9,4,Socials,2,patb,2019-01-22 09:46:00
37,4,Special Projects,4,patb,2019-01-22 09:46:00
38,4,Work For Social Change,7,patb,2019-01-22 09:46:00
3,is_parent,Companionship,3,patb,2019-01-22 09:46:00
6,3,Clubs,1,patb,2019-01-22 09:46:00
9,3,Home Visits,2,patb,2019-01-22 09:46:00
3,3,Miscellaneous,1,patb,2019-01-22 09:46:00
7,is_parent,Education,1,patb,2019-01-22 09:46:00
59,7,Tutoring / Mentoring,1,patb,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,pay4wardbank,2019-01-22 09:46:00
10,is_parent,Business Services,6,pay4wardbank,2019-01-22 09:46:00
91,10,Intern,1,pay4wardbank,2019-01-22 09:46:00
78,10,Legal,1,pay4wardbank,2019-01-22 09:46:00
9,10,"Logo, Artwork, Layout",1,pay4wardbank,2019-01-22 09:46:00
79,10,Marketing,2,pay4wardbank,2019-01-22 09:46:00
80,10,Research,1,pay4wardbank,2019-01-22 09:46:00
88,10,"Start-Up Board Member, Advisor",2,pay4wardbank,2019-01-22 09:46:00
4,is_parent,Community Activities,0,pay4wardbank,2019-01-22 09:46:00
7,is_parent,Education,0,pay4wardbank,2019-01-22 09:46:00
9,is_parent,Home,0,pay4wardbank,2019-01-22 09:46:00
11,is_parent,Misc. (Not Above),0,pay4wardbank,2019-01-22 09:46:00
6,is_parent,Recreation,0,pay4wardbank,2019-01-22 09:46:00
1,is_parent,Transportation,0,pay4wardbank,2019-01-22 09:46:00
5,is_parent,Wellness,0,pay4wardbank,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,piedmont,2019-01-22 09:46:00
10,is_parent,Business Services,0,piedmont,2019-01-22 09:46:00
4,is_parent,Community Activities,0,piedmont,2019-01-22 09:46:00
3,is_parent,Companionship,0,piedmont,2019-01-22 09:46:00
7,is_parent,Education,0,piedmont,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,porirua,2019-01-22 09:46:00
10,is_parent,Business Services,0,porirua,2019-01-22 09:46:00
4,is_parent,Community Activities,4,porirua,2019-01-22 09:46:00
34,4,Community Service,3,porirua,2019-01-22 09:46:00
39,4,Miscellaneous,2,porirua,2019-01-22 09:46:00
37,4,Special Projects,1,porirua,2019-01-22 09:46:00
38,4,Work For Social Change,1,porirua,2019-01-22 09:46:00
3,is_parent,Companionship,0,porirua,2019-01-22 09:46:00
7,is_parent,Education,1,porirua,2019-01-22 09:46:00
56,7,Computers / Technology,1,porirua,2019-01-22 09:46:00
59,7,Tutoring / Mentoring,1,porirua,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,pridestl,2019-01-22 09:46:00
10,is_parent,Business Services,0,pridestl,2019-01-22 09:46:00
4,is_parent,Community Activities,0,pridestl,2019-01-22 09:46:00
3,is_parent,Companionship,0,pridestl,2019-01-22 09:46:00
7,is_parent,Education,0,pridestl,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,projectbunbury,2019-01-22 09:46:00
10,is_parent,Business Services,1,projectbunbury,2019-01-22 09:46:00
76,10,Computer Support,1,projectbunbury,2019-01-22 09:46:00
4,is_parent,Community Activities,5,projectbunbury,2019-01-22 09:46:00
34,4,Community Service,1,projectbunbury,2019-01-22 09:46:00
36,4,Help Our TimeBank!,4,projectbunbury,2019-01-22 09:46:00
39,4,Miscellaneous,1,projectbunbury,2019-01-22 09:46:00
3,is_parent,Companionship,0,projectbunbury,2019-01-22 09:46:00
7,is_parent,Education,0,projectbunbury,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",2,raglan,2019-01-22 09:46:00
67,8,Miscellaneous,2,raglan,2019-01-22 09:46:00
10,is_parent,Business Services,0,raglan,2019-01-22 09:46:00
4,is_parent,Community Activities,1,raglan,2019-01-22 09:46:00
36,4,Help Our TimeBank!,1,raglan,2019-01-22 09:46:00
3,is_parent,Companionship,0,raglan,2019-01-22 09:46:00
7,is_parent,Education,0,raglan,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",5,reciprocity,2019-01-22 09:46:00
6,8,Crafts,1,reciprocity,2019-01-22 09:46:00
64,8,Lessons,3,reciprocity,2019-01-22 09:46:00
67,8,Miscellaneous,2,reciprocity,2019-01-22 09:46:00
10,is_parent,Business Services,8,reciprocity,2019-01-22 09:46:00
76,10,Computer Support,2,reciprocity,2019-01-22 09:46:00
77,10,Financial,1,reciprocity,2019-01-22 09:46:00
78,10,Legal,1,reciprocity,2019-01-22 09:46:00
79,10,Marketing,5,reciprocity,2019-01-22 09:46:00
81,10,Miscellaneous,2,reciprocity,2019-01-22 09:46:00
4,is_parent,Community Activities,5,reciprocity,2019-01-22 09:46:00
39,4,Miscellaneous,2,reciprocity,2019-01-22 09:46:00
37,4,Special Projects,3,reciprocity,2019-01-22 09:46:00
93,is_parent,Community Organizing,1,reciprocity,2019-01-22 09:46:00
94,93,Community Outreach,1,reciprocity,2019-01-22 09:46:00
3,is_parent,Companionship,1,reciprocity,2019-01-22 09:46:00
3,3,Miscellaneous,1,reciprocity,2019-01-22 09:46:00
7,is_parent,Education,3,reciprocity,2019-01-22 09:46:00
55,7,Classes / Workshops,1,reciprocity,2019-01-22 09:46:00
56,7,Computers / Technology,1,reciprocity,2019-01-22 09:46:00
60,7,Miscellaneous,1,reciprocity,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",2,richmondcounty,2019-01-22 09:46:00
61,8,Classes,1,richmondcounty,2019-01-22 09:46:00
6,8,Crafts,1,richmondcounty,2019-01-22 09:46:00
63,8,Entertainment,1,richmondcounty,2019-01-22 09:46:00
64,8,Lessons,1,richmondcounty,2019-01-22 09:46:00
67,8,Miscellaneous,1,richmondcounty,2019-01-22 09:46:00
10,is_parent,Business Services,1,richmondcounty,2019-01-22 09:46:00
76,10,Computer Support,1,richmondcounty,2019-01-22 09:46:00
81,10,Miscellaneous,1,richmondcounty,2019-01-22 09:46:00
4,is_parent,Community Activities,2,richmondcounty,2019-01-22 09:46:00
34,4,Community Service,1,richmondcounty,2019-01-22 09:46:00
35,4,Fund-raising,1,richmondcounty,2019-01-22 09:46:00
37,4,Special Projects,1,richmondcounty,2019-01-22 09:46:00
38,4,Work For Social Change,1,richmondcounty,2019-01-22 09:46:00
3,is_parent,Companionship,0,richmondcounty,2019-01-22 09:46:00
91,is_parent,Donation,0,richmondcounty,2019-01-22 09:46:00
7,is_parent,Education,1,richmondcounty,2019-01-22 09:46:00
60,7,Miscellaneous,1,richmondcounty,2019-01-22 09:46:00
59,7,Tutoring / Mentoring,1,richmondcounty,2019-01-22 09:46:00
87,is_parent,Free Time Credit,0,richmondcounty,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,rvtb,2019-01-22 09:46:00
10,is_parent,Business Services,0,rvtb,2019-01-22 09:46:00
4,is_parent,Community Activities,0,rvtb,2019-01-22 09:46:00
3,is_parent,Companionship,0,rvtb,2019-01-22 09:46:00
7,is_parent,Education,0,rvtb,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,sanctuaryseniorvillage,2019-01-22 09:46:00
10,is_parent,Business Services,0,sanctuaryseniorvillage,2019-01-22 09:46:00
4,is_parent,Community Activities,0,sanctuaryseniorvillage,2019-01-22 09:46:00
3,is_parent,Companionship,0,sanctuaryseniorvillage,2019-01-22 09:46:00
7,is_parent,Education,0,sanctuaryseniorvillage,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,scgm,2019-01-22 09:46:00
10,is_parent,Business Services,1,scgm,2019-01-22 09:46:00
79,10,Marketing,1,scgm,2019-01-22 09:46:00
4,is_parent,Community Activities,3,scgm,2019-01-22 09:46:00
36,4,Help Our TimeBank!,1,scgm,2019-01-22 09:46:00
38,4,Work For Social Change,2,scgm,2019-01-22 09:46:00
3,is_parent,Companionship,0,scgm,2019-01-22 09:46:00
7,is_parent,Education,0,scgm,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,scouts,2019-01-22 09:46:00
10,is_parent,Business Services,0,scouts,2019-01-22 09:46:00
4,is_parent,Community Activities,0,scouts,2019-01-22 09:46:00
3,is_parent,Companionship,0,scouts,2019-01-22 09:46:00
7,is_parent,Education,0,scouts,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",11,sebastopolarea,2019-01-22 09:46:00
61,8,Classes,2,sebastopolarea,2019-01-22 09:46:00
6,8,Crafts,1,sebastopolarea,2019-01-22 09:46:00
64,8,Lessons,2,sebastopolarea,2019-01-22 09:46:00
67,8,Miscellaneous,3,sebastopolarea,2019-01-22 09:46:00
111,8,Music,1,sebastopolarea,2019-01-22 09:46:00
65,8,Photo & Video,2,sebastopolarea,2019-01-22 09:46:00
135,8,Photo and video editing,2,sebastopolarea,2019-01-22 09:46:00
10,is_parent,Business Services,6,sebastopolarea,2019-01-22 09:46:00
75,10,Clerical,1,sebastopolarea,2019-01-22 09:46:00
76,10,Computer Support,4,sebastopolarea,2019-01-22 09:46:00
124,10,Graphic Arts,1,sebastopolarea,2019-01-22 09:46:00
79,10,Marketing,1,sebastopolarea,2019-01-22 09:46:00
81,10,Miscellaneous,1,sebastopolarea,2019-01-22 09:46:00
121,10,Social Media,1,sebastopolarea,2019-01-22 09:46:00
4,is_parent,Community Activities,1,sebastopolarea,2019-01-22 09:46:00
158,4,Completed Annual Member Survey,1,sebastopolarea,2019-01-22 09:46:00
3,is_parent,Companionship,1,sebastopolarea,2019-01-22 09:46:00
3,3,Miscellaneous,1,sebastopolarea,2019-01-22 09:46:00
7,is_parent,Education,3,sebastopolarea,2019-01-22 09:46:00
60,7,Miscellaneous,2,sebastopolarea,2019-01-22 09:46:00
59,7,Tutoring / Mentoring,1,sebastopolarea,2019-01-22 09:46:00
137,is_parent,Emergency Services,0,sebastopolarea,2019-01-22 09:46:00
151,is_parent,FIX-IT PARTIES,0,sebastopolarea,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,slocanvalley,2019-01-22 09:46:00
10,is_parent,Business Services,0,slocanvalley,2019-01-22 09:46:00
4,is_parent,Community Activities,0,slocanvalley,2019-01-22 09:46:00
3,is_parent,Companionship,0,slocanvalley,2019-01-22 09:46:00
7,is_parent,Education,0,slocanvalley,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,sobrantepark,2019-01-22 09:46:00
10,is_parent,Business Services,0,sobrantepark,2019-01-22 09:46:00
4,is_parent,Community Activities,0,sobrantepark,2019-01-22 09:46:00
3,is_parent,Companionship,0,sobrantepark,2019-01-22 09:46:00
7,is_parent,Education,0,sobrantepark,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,springhillfl,2019-01-22 09:46:00
10,is_parent,Business Services,1,springhillfl,2019-01-22 09:46:00
76,10,Computer Support,1,springhillfl,2019-01-22 09:46:00
4,is_parent,Community Activities,0,springhillfl,2019-01-22 09:46:00
3,is_parent,Companionship,0,springhillfl,2019-01-22 09:46:00
7,is_parent,Education,1,springhillfl,2019-01-22 09:46:00
59,7,Tutoring / Mentoring,1,springhillfl,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,spurt,2019-01-22 09:46:00
10,is_parent,Business Services,1,spurt,2019-01-22 09:46:00
77,10,Financial,1,spurt,2019-01-22 09:46:00
4,is_parent,Community Activities,1,spurt,2019-01-22 09:46:00
36,4,Help Our TimeBank!,1,spurt,2019-01-22 09:46:00
37,4,Special Projects,1,spurt,2019-01-22 09:46:00
3,is_parent,Companionship,0,spurt,2019-01-22 09:46:00
7,is_parent,Education,0,spurt,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",3,stannsbay,2019-01-22 09:46:00
6,8,Crafts,1,stannsbay,2019-01-22 09:46:00
64,8,Lessons,1,stannsbay,2019-01-22 09:46:00
67,8,Miscellaneous,1,stannsbay,2019-01-22 09:46:00
10,is_parent,Business Services,0,stannsbay,2019-01-22 09:46:00
4,is_parent,Community Activities,2,stannsbay,2019-01-22 09:46:00
33,4,Clean-up / Recycling,1,stannsbay,2019-01-22 09:46:00
35,4,Fund-raising,1,stannsbay,2019-01-22 09:46:00
37,4,Special Projects,2,stannsbay,2019-01-22 09:46:00
3,is_parent,Companionship,7,stannsbay,2019-01-22 09:46:00
7,3,Dining Out,1,stannsbay,2019-01-22 09:46:00
9,3,Home Visits,3,stannsbay,2019-01-22 09:46:00
3,3,Miscellaneous,1,stannsbay,2019-01-22 09:46:00
31,3,Telephone Calls,2,stannsbay,2019-01-22 09:46:00
7,is_parent,Education,1,stannsbay,2019-01-22 09:46:00
55,7,Classes / Workshops,1,stannsbay,2019-01-22 09:46:00
57,7,Languages / Translation,1,stannsbay,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,startribehours,2019-01-22 09:46:00
10,is_parent,Business Services,0,startribehours,2019-01-22 09:46:00
4,is_parent,Community Activities,0,startribehours,2019-01-22 09:46:00
7,is_parent,Education,0,startribehours,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",20,stpete,2019-01-22 09:46:00
61,8,Classes,4,stpete,2019-01-22 09:46:00
6,8,Crafts,10,stpete,2019-01-22 09:46:00
63,8,Entertainment,3,stpete,2019-01-22 09:46:00
64,8,Lessons,1,stpete,2019-01-22 09:46:00
65,8,Photo & Video,2,stpete,2019-01-22 09:46:00
10,is_parent,Business Services,19,stpete,2019-01-22 09:46:00
87,10,Administration,9,stpete,2019-01-22 09:46:00
75,10,Clerical,1,stpete,2019-01-22 09:46:00
76,10,Computer Support,2,stpete,2019-01-22 09:46:00
77,10,Financial,1,stpete,2019-01-22 09:46:00
78,10,Legal,2,stpete,2019-01-22 09:46:00
79,10,Marketing,6,stpete,2019-01-22 09:46:00
103,10,Professional Services,1,stpete,2019-01-22 09:46:00
106,10,Promotion of Time Bank,1,stpete,2019-01-22 09:46:00
80,10,Research,4,stpete,2019-01-22 09:46:00
89,10,Social Media Marketing,2,stpete,2019-01-22 09:46:00
4,is_parent,Community Activities,52,stpete,2019-01-22 09:46:00
33,4,Clean-up / Recycling,11,stpete,2019-01-22 09:46:00
34,4,Community Service,10,stpete,2019-01-22 09:46:00
86,4,Group Projects,5,stpete,2019-01-22 09:46:00
36,4,Help Our TimeBank!,15,stpete,2019-01-22 09:46:00
91,4,Social Activities,9,stpete,2019-01-22 09:46:00
37,4,Special Projects,13,stpete,2019-01-22 09:46:00
38,4,Work For Social Change,12,stpete,2019-01-22 09:46:00
3,is_parent,Companionship,2,stpete,2019-01-22 09:46:00
7,3,Dining Out,1,stpete,2019-01-22 09:46:00
31,3,Telephone Calls,1,stpete,2019-01-22 09:46:00
7,is_parent,Education,9,stpete,2019-01-22 09:46:00
54,7,Advocacy,2,stpete,2019-01-22 09:46:00
55,7,Classes / Workshops,2,stpete,2019-01-22 09:46:00
56,7,Computers / Technology,2,stpete,2019-01-22 09:46:00
58,7,Personal Finances,1,stpete,2019-01-22 09:46:00
59,7,Tutoring / Mentoring,5,stpete,2019-01-22 09:46:00
9,is_parent,For Rent,6,stpete,2019-01-22 09:46:00
94,9,Equipment Rental,3,stpete,2019-01-22 09:46:00
93,9,Room Rent,3,stpete,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,swel,2019-01-22 09:46:00
10,is_parent,Business Services,2,swel,2019-01-22 09:46:00
75,10,Clerical,1,swel,2019-01-22 09:46:00
76,10,Computer Support,1,swel,2019-01-22 09:46:00
80,10,Research,1,swel,2019-01-22 09:46:00
4,is_parent,Community Activities,3,swel,2019-01-22 09:46:00
34,4,Community Service,2,swel,2019-01-22 09:46:00
36,4,Help Our TimeBank!,1,swel,2019-01-22 09:46:00
3,is_parent,Companionship,1,swel,2019-01-22 09:46:00
3,3,Miscellaneous,1,swel,2019-01-22 09:46:00
7,is_parent,Education,2,swel,2019-01-22 09:46:00
56,7,Computers / Technology,2,swel,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,takomatime,2019-01-22 09:46:00
10,is_parent,Business Services,0,takomatime,2019-01-22 09:46:00
4,is_parent,Community Activities,2,takomatime,2019-01-22 09:46:00
36,4,Help Our TimeBank!,2,takomatime,2019-01-22 09:46:00
3,is_parent,Companionship,1,takomatime,2019-01-22 09:46:00
9,3,Home Visits,1,takomatime,2019-01-22 09:46:00
7,is_parent,Education,0,takomatime,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",2,taneycounty,2019-01-22 09:46:00
61,8,Classes,1,taneycounty,2019-01-22 09:46:00
64,8,Lessons,1,taneycounty,2019-01-22 09:46:00
10,is_parent,Business Services,1,taneycounty,2019-01-22 09:46:00
75,10,Clerical,1,taneycounty,2019-01-22 09:46:00
4,is_parent,Community Activities,1,taneycounty,2019-01-22 09:46:00
86,4,Group Projects,1,taneycounty,2019-01-22 09:46:00
3,is_parent,Companionship,0,taneycounty,2019-01-22 09:46:00
7,is_parent,Education,2,taneycounty,2019-01-22 09:46:00
55,7,Classes / Workshops,1,taneycounty,2019-01-22 09:46:00
60,7,Miscellaneous,1,taneycounty,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",6,taranaki,2019-01-22 09:46:00
6,8,Art & Crafts,2,taranaki,2019-01-22 09:46:00
13,8,Cooking,2,taranaki,2019-01-22 09:46:00
64,8,Lessons,1,taranaki,2019-01-22 09:46:00
67,8,Miscellaneous,2,taranaki,2019-01-22 09:46:00
10,is_parent,Business Services,3,taranaki,2019-01-22 09:46:00
79,10,Marketing,1,taranaki,2019-01-22 09:46:00
81,10,Miscellaneous,2,taranaki,2019-01-22 09:46:00
4,is_parent,Community Activities,9,taranaki,2019-01-22 09:46:00
33,4,Clean-up / Recycling,2,taranaki,2019-01-22 09:46:00
86,4,Community Projects,1,taranaki,2019-01-22 09:46:00
34,4,Community Service,2,taranaki,2019-01-22 09:46:00
39,4,Miscellaneous,3,taranaki,2019-01-22 09:46:00
88,4,Radio Show @ Access Radio,1,taranaki,2019-01-22 09:46:00
3,is_parent,Companionship,0,taranaki,2019-01-22 09:46:00
7,is_parent,Education,2,taranaki,2019-01-22 09:46:00
56,7,Computers / Technology,2,taranaki,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,tb13069,2019-01-22 09:46:00
10,is_parent,Business Services,0,tb13069,2019-01-22 09:46:00
4,is_parent,Community Activities,0,tb13069,2019-01-22 09:46:00
3,is_parent,Companionship,0,tb13069,2019-01-22 09:46:00
7,is_parent,Education,0,tb13069,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,tbfredericton,2019-01-22 09:46:00
10,is_parent,Business Services,0,tbfredericton,2019-01-22 09:46:00
4,is_parent,Community Activities,0,tbfredericton,2019-01-22 09:46:00
3,is_parent,Companionship,0,tbfredericton,2019-01-22 09:46:00
7,is_parent,Education,0,tbfredericton,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,tbhawaii,2019-01-22 09:46:00
10,is_parent,Business Services,0,tbhawaii,2019-01-22 09:46:00
4,is_parent,Community Activities,0,tbhawaii,2019-01-22 09:46:00
3,is_parent,Companionship,0,tbhawaii,2019-01-22 09:46:00
7,is_parent,Education,0,tbhawaii,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",2,tdn,2019-01-22 09:46:00
6,8,Crafts,1,tdn,2019-01-22 09:46:00
66,8,Theater,1,tdn,2019-01-22 09:46:00
10,is_parent,Business Services,14,tdn,2019-01-22 09:46:00
75,10,Clerical,7,tdn,2019-01-22 09:46:00
76,10,Computer Support,2,tdn,2019-01-22 09:46:00
77,10,Financial,1,tdn,2019-01-22 09:46:00
79,10,Marketing,3,tdn,2019-01-22 09:46:00
81,10,Miscellaneous,1,tdn,2019-01-22 09:46:00
4,is_parent,Community Activities,12,tdn,2019-01-22 09:46:00
36,4,Help Our TimeBank!,2,tdn,2019-01-22 09:46:00
39,4,Miscellaneous,2,tdn,2019-01-22 09:46:00
37,4,Special Projects,8,tdn,2019-01-22 09:46:00
38,4,Work For Social Change,2,tdn,2019-01-22 09:46:00
3,is_parent,Companionship,1,tdn,2019-01-22 09:46:00
9,3,Home Visits,1,tdn,2019-01-22 09:46:00
7,is_parent,Education,5,tdn,2019-01-22 09:46:00
55,7,Classes / Workshops,1,tdn,2019-01-22 09:46:00
56,7,Computers / Technology,1,tdn,2019-01-22 09:46:00
57,7,Languages / Translation,2,tdn,2019-01-22 09:46:00
59,7,Tutoring / Mentoring,1,tdn,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,test-launch-2018-07-28-2058,2019-01-22 09:46:00
10,is_parent,Business Services,0,test-launch-2018-07-28-2058,2019-01-22 09:46:00
4,is_parent,Community Activities,0,test-launch-2018-07-28-2058,2019-01-22 09:46:00
3,is_parent,Companionship,0,test-launch-2018-07-28-2058,2019-01-22 09:46:00
7,is_parent,Education,0,test-launch-2018-07-28-2058,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,thecommunityproject,2019-01-22 09:46:00
10,is_parent,Business Services,0,thecommunityproject,2019-01-22 09:46:00
4,is_parent,Community Activities,0,thecommunityproject,2019-01-22 09:46:00
3,is_parent,Companionship,0,thecommunityproject,2019-01-22 09:46:00
7,is_parent,Education,1,thecommunityproject,2019-01-22 09:46:00
56,7,Computers / Technology,1,thecommunityproject,2019-01-22 09:46:00
60,7,Miscellaneous,1,thecommunityproject,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,theneighborhoodvillage,2019-01-22 09:46:00
10,is_parent,Business Services,0,theneighborhoodvillage,2019-01-22 09:46:00
4,is_parent,Community Activities,0,theneighborhoodvillage,2019-01-22 09:46:00
3,is_parent,Companionship,0,theneighborhoodvillage,2019-01-22 09:46:00
7,is_parent,Education,0,theneighborhoodvillage,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",3,tierrasanta,2019-01-22 09:46:00
64,8,Lessons,1,tierrasanta,2019-01-22 09:46:00
65,8,Photo & Video,2,tierrasanta,2019-01-22 09:46:00
10,is_parent,Business Services,4,tierrasanta,2019-01-22 09:46:00
76,10,Computer Support,4,tierrasanta,2019-01-22 09:46:00
4,is_parent,Community Activities,1,tierrasanta,2019-01-22 09:46:00
39,4,Miscellaneous,1,tierrasanta,2019-01-22 09:46:00
3,is_parent,Companionship,1,tierrasanta,2019-01-22 09:46:00
7,3,Dining Out,1,tierrasanta,2019-01-22 09:46:00
7,is_parent,Education,11,tierrasanta,2019-01-22 09:46:00
56,7,Computers / Technology,7,tierrasanta,2019-01-22 09:46:00
57,7,Languages / Translation,1,tierrasanta,2019-01-22 09:46:00
60,7,Miscellaneous,3,tierrasanta,2019-01-22 09:46:00
59,7,Tutoring / Mentoring,1,tierrasanta,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,timeforall,2019-01-22 09:46:00
10,is_parent,Business Services,0,timeforall,2019-01-22 09:46:00
4,is_parent,Community Activities,4,timeforall,2019-01-22 09:46:00
159,4,Group Projects,1,timeforall,2019-01-22 09:46:00
36,4,Help Our TimeBank!,3,timeforall,2019-01-22 09:46:00
39,4,Miscellaneous,1,timeforall,2019-01-22 09:46:00
38,4,Work For Social Change,3,timeforall,2019-01-22 09:46:00
3,is_parent,Companionship,1,timeforall,2019-01-22 09:46:00
31,3,Telephone Calls,1,timeforall,2019-01-22 09:46:00
7,is_parent,Education,0,timeforall,2019-01-22 09:46:00
9,is_parent,Home,0,timeforall,2019-01-22 09:46:00
11,is_parent,Misc. (Not Above),0,timeforall,2019-01-22 09:46:00
6,is_parent,Recreation,0,timeforall,2019-01-22 09:46:00
153,is_parent,TimeBanking Network,6,timeforall,2019-01-22 09:46:00
154,153,Communications,6,timeforall,2019-01-22 09:46:00
156,is_parent,TimeBanking Software,4,timeforall,2019-01-22 09:46:00
158,156,Community Weaver,4,timeforall,2019-01-22 09:46:00
1,is_parent,Transportation,0,timeforall,2019-01-22 09:46:00
161,is_parent,Travel,0,timeforall,2019-01-22 09:46:00
5,is_parent,Wellness,0,timeforall,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,timetradersnorth,2019-01-22 09:46:00
10,is_parent,Business Services,0,timetradersnorth,2019-01-22 09:46:00
4,is_parent,Community Activities,1,timetradersnorth,2019-01-22 09:46:00
33,4,Clean-up / Recycling,1,timetradersnorth,2019-01-22 09:46:00
3,is_parent,Companionship,0,timetradersnorth,2019-01-22 09:46:00
7,is_parent,Education,1,timetradersnorth,2019-01-22 09:46:00
56,7,Computers / Technology,1,timetradersnorth,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,tlv,2019-01-22 09:46:00
10,is_parent,Business Services,1,tlv,2019-01-22 09:46:00
79,10,Marketing,1,tlv,2019-01-22 09:46:00
4,is_parent,Community Activities,2,tlv,2019-01-22 09:46:00
36,4,Help Our TimeBank!,2,tlv,2019-01-22 09:46:00
3,is_parent,Companionship,0,tlv,2019-01-22 09:46:00
7,is_parent,Education,0,tlv,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,togetherwecan,2019-01-22 09:46:00
10,is_parent,Business Services,0,togetherwecan,2019-01-22 09:46:00
4,is_parent,Community Activities,5,togetherwecan,2019-01-22 09:46:00
34,4,Community Service,5,togetherwecan,2019-01-22 09:46:00
86,4,Group Projects,4,togetherwecan,2019-01-22 09:46:00
38,4,Work For Social Change,3,togetherwecan,2019-01-22 09:46:00
3,is_parent,Companionship,0,togetherwecan,2019-01-22 09:46:00
7,is_parent,Education,0,togetherwecan,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,tops,2019-01-22 09:46:00
1,is_parent,Board Volunteer Work,0,tops,2019-01-22 09:46:00
10,is_parent,Business Services,1,tops,2019-01-22 09:46:00
78,10,Legal,1,tops,2019-01-22 09:46:00
4,is_parent,Community Activities,1,tops,2019-01-22 09:46:00
36,4,Help Our TimeBank!,1,tops,2019-01-22 09:46:00
37,4,Special Projects,1,tops,2019-01-22 09:46:00
3,is_parent,Companionship,0,tops,2019-01-22 09:46:00
7,is_parent,Education,0,tops,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,tullyarea,2019-01-22 09:46:00
10,is_parent,Business Services,0,tullyarea,2019-01-22 09:46:00
4,is_parent,Community Activities,0,tullyarea,2019-01-22 09:46:00
3,is_parent,Companionship,0,tullyarea,2019-01-22 09:46:00
7,is_parent,Education,0,tullyarea,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,ubuntu,2019-01-22 09:46:00
10,is_parent,Business Services,0,ubuntu,2019-01-22 09:46:00
4,is_parent,Community Activities,0,ubuntu,2019-01-22 09:46:00
3,is_parent,Companionship,0,ubuntu,2019-01-22 09:46:00
7,is_parent,Education,0,ubuntu,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,udc,2019-01-22 09:46:00
10,is_parent,Business Services,0,udc,2019-01-22 09:46:00
